,classes,X_UMAP,Y_UMAP
837,basophil,8.226573,5.238172
838,basophil,7.838897,4.906796
839,basophil,8.939264,5.257627
840,basophil,7.9477425,4.581893
841,basophil,6.338943,4.0703874
842,basophil,7.87645,4.7713766
843,basophil,8.822853,5.9330716
844,basophil,9.0330105,7.4006786
845,basophil,9.759698,6.873777
846,basophil,8.944974,5.475791
847,basophil,9.769097,6.4636016
848,basophil,7.971765,4.85571
849,basophil,7.961734,5.029475
850,basophil,9.167367,6.233663
851,basophil,10.103983,7.277823
852,basophil,9.088849,5.613301
853,basophil,7.64208,4.7619715
854,basophil,9.151806,5.8197327
855,basophil,7.194105,5.0641656
856,basophil,9.886873,6.889811
857,basophil,8.152578,6.1371336
858,basophil,8.1292095,5.107389
859,basophil,9.113185,7.5723367
860,basophil,5.5930457,5.1668024
861,basophil,9.200051,5.5336375
862,basophil,8.013891,5.13446
863,basophil,8.797914,5.1309657
864,basophil,10.12997,6.7304864
865,basophil,9.25185,6.3463492
866,basophil,7.1773677,4.883514
867,basophil,7.70501,4.6802826
868,basophil,9.119259,5.736565
869,basophil,8.42822,5.975798
870,basophil,9.250076,6.054498
871,basophil,7.5931754,4.6268663
872,basophil,9.002086,5.5141664
873,basophil,5.4592834,4.6813903
874,basophil,6.677567,4.340328
875,basophil,10.505983,7.6097765
876,basophil,6.3706994,4.0518045
877,basophil,9.153687,5.423974
878,basophil,7.260903,4.6294584
879,basophil,9.054322,5.6649647
880,basophil,7.679714,5.449866
881,basophil,9.160561,5.6039534
882,basophil,8.248156,5.11978
883,basophil,8.279291,4.928
884,basophil,7.237626,4.5923195
885,basophil,10.176841,7.2505684
886,basophil,7.9886208,4.81108
887,basophil,8.473152,5.0528293
888,basophil,10.108044,7.0172963
889,basophil,9.213299,5.535402
890,basophil,7.452038,4.566065
891,basophil,7.676582,4.4792433
892,basophil,8.838999,5.4650106
893,basophil,7.0035453,4.8190713
894,basophil,9.772491,6.908056
895,basophil,8.936494,6.0329156
896,basophil,8.029125,5.121567
897,basophil,9.853163,6.754996
898,basophil,9.319894,6.9193344
899,basophil,7.4732013,4.6267457
900,basophil,10.080584,7.0619783
901,basophil,6.3137226,4.1152763
902,basophil,10.145995,7.231491
903,basophil,9.139321,7.3468075
904,basophil,7.729205,4.6985445
905,basophil,9.13084,7.915719
906,basophil,10.187547,7.265537
907,basophil,9.004308,5.393845
908,basophil,9.084452,5.5364923
909,basophil,9.495036,7.666237
910,basophil,6.025348,4.471125
911,basophil,7.210539,4.632981
912,basophil,8.436241,5.902604
913,basophil,8.905344,6.965531
914,basophil,9.351395,6.1781673
915,basophil,6.5843716,4.2786083
916,basophil,8.030546,4.7315397
917,basophil,7.0753098,4.8964276
918,basophil,7.8232346,4.525191
919,basophil,9.448957,5.9886184
920,basophil,8.1034,4.894771
921,basophil,8.220739,4.7557235
922,basophil,10.222557,7.136059
923,basophil,8.065318,5.007698
924,basophil,7.528982,4.3783507
925,basophil,9.060118,6.4326644
926,basophil,10.177589,7.2634587
927,basophil,7.961993,4.7904334
928,basophil,7.9461308,6.244846
929,basophil,8.913263,5.2245507
930,basophil,8.926599,6.237197
931,basophil,5.9278073,3.7288063
932,basophil,6.7577677,4.155435
933,basophil,8.195493,4.9037595
934,basophil,8.153637,6.3840547
935,basophil,9.169768,5.60959
936,basophil,7.84398,5.3836284
937,basophil,8.08588,5.180834
938,basophil,8.70471,6.939002
939,basophil,7.8113422,4.564385
940,basophil,9.985174,7.67301
941,basophil,5.546543,4.286487
942,basophil,8.753962,6.8404827
943,basophil,9.836889,7.3815536
944,basophil,9.161559,5.529487
945,basophil,8.533818,5.3505783
946,basophil,8.216579,5.0795817
947,basophil,9.087243,5.433447
948,basophil,8.895982,5.3470054
949,basophil,10.031998,6.4853873
950,basophil,8.931584,5.330474
951,basophil,10.078209,7.202682
952,basophil,9.208839,5.4896345
953,basophil,10.078624,7.0615315
954,basophil,8.44368,5.1330543
955,basophil,5.934071,3.9851933
956,basophil,8.796058,5.3549232
957,basophil,7.8262305,6.409403
958,basophil,9.984309,7.126057
959,basophil,8.031371,4.655905
960,basophil,7.605913,4.8102264
961,basophil,10.004764,7.18142
962,basophil,8.878485,6.384142
963,basophil,8.568137,5.7987823
964,basophil,8.670248,5.89965
965,basophil,10.079907,6.868643
966,basophil,8.395019,4.9031954
967,basophil,7.6945944,5.437604
968,basophil,8.140585,5.118992
969,basophil,8.940077,5.7024155
970,basophil,8.611874,6.2557893
971,basophil,8.407302,4.89081
972,basophil,8.799188,6.8137136
973,basophil,8.24695,7.003793
974,basophil,10.129159,7.183673
975,basophil,8.962841,5.4393525
976,basophil,7.9888563,5.6743145
977,basophil,8.093112,4.7623663
978,basophil,7.8239665,4.6440034
979,basophil,7.4812098,4.6296306
980,basophil,7.322304,4.531929
981,basophil,5.8061113,4.1928973
982,basophil,8.719433,5.0556135
983,basophil,9.077087,6.1861157
984,basophil,10.095898,7.121303
985,basophil,7.169035,4.7200284
986,basophil,6.5558977,4.2792883
987,basophil,9.402275,6.31256
988,basophil,5.7834907,5.1681337
989,basophil,7.7800665,4.7120543
990,basophil,10.417825,7.6989303
991,basophil,6.6584864,4.457637
992,basophil,8.607416,5.248228
993,basophil,9.2497,5.4886665
994,basophil,8.975086,7.0000153
995,basophil,9.092311,7.5174165
996,basophil,9.521405,6.729455
997,basophil,8.007228,6.1565986
998,basophil,8.941952,6.765791
999,basophil,8.072626,4.962029
1000,basophil,8.736911,6.7875953
1001,basophil,8.886601,5.873278
1002,basophil,8.680301,5.319308
1003,basophil,9.131136,5.494283
1004,basophil,8.798297,5.108668
1005,basophil,7.8172836,4.8568916
1006,basophil,8.215496,4.6352725
1007,basophil,8.5587225,6.7233276
1008,basophil,9.160212,5.4225125
1009,basophil,7.8057323,4.6744547
1010,basophil,9.718776,7.2113066
1011,basophil,10.151096,7.2489805
1012,basophil,6.562004,4.662089
1013,basophil,7.187551,4.992098
1014,basophil,9.831779,6.541345
1015,basophil,10.06459,6.7622247
1016,basophil,7.9097743,4.768121
1017,basophil,7.869793,4.5144796
1018,basophil,8.682567,6.7606945
1019,basophil,9.059222,7.465551
1020,basophil,8.990082,5.3775096
1021,basophil,8.490707,4.8467712
1022,basophil,9.084419,5.455227
1023,basophil,9.329644,6.7762256
1024,basophil,9.206524,5.603136
1025,basophil,10.585407,7.822641
1026,basophil,9.090669,7.583469
1027,basophil,9.148738,5.4866295
1028,basophil,9.713697,6.412157
1029,basophil,10.253999,7.1259117
1030,basophil,9.635654,6.319847
1031,basophil,7.953193,4.901482
1032,basophil,8.886397,6.2985473
1033,basophil,6.310016,4.098844
1034,basophil,8.927863,5.325175
1035,basophil,8.53421,5.317433
1036,basophil,8.513094,5.3284917
1037,basophil,8.562908,5.966016
1038,basophil,8.997447,5.4736414
1039,basophil,8.068431,4.8654065
1040,basophil,8.885347,6.573352
1041,basophil,9.306575,5.593756
1042,basophil,7.6142716,4.425023
1043,basophil,9.15781,5.507635
1044,basophil,9.11103,6.446496
1045,basophil,8.393663,5.3324056
1046,basophil,8.949283,6.2130165
1047,basophil,8.638737,5.2704496
1048,basophil,10.121643,7.196377
1049,basophil,9.518226,6.4815946
1050,basophil,8.727248,6.6980696
1051,basophil,10.106071,7.1645393
1052,basophil,8.314288,4.851479
1053,basophil,9.973194,6.797908
1054,basophil,10.114737,7.1521826
1055,basophil,9.166702,6.24423
1056,basophil,9.954661,7.1655254
1057,basophil,8.930537,6.636174
1058,basophil,10.133818,6.8915954
1059,basophil,8.83522,7.21508
1060,basophil,8.863703,5.6574287
1061,basophil,7.808974,4.8818283
1062,basophil,8.426459,5.089982
1063,basophil,7.9621453,4.8827457
1064,basophil,9.079082,6.2625513
1065,basophil,8.783115,6.66235
1066,basophil,8.546368,6.6250677
1067,basophil,7.7123575,4.667173
1068,basophil,7.055674,4.785568
1069,basophil,9.159849,5.478272
1070,basophil,8.73146,6.6577873
1071,basophil,6.080276,3.994379
1072,basophil,6.704136,4.28974
1073,basophil,8.897696,5.8311987
1074,basophil,8.376164,4.8202825
1075,basophil,5.8869147,3.9245305
1076,basophil,8.960136,7.054004
1077,basophil,10.167315,7.073228
1078,basophil,6.41354,4.476395
1079,basophil,8.530718,5.0914297
1080,basophil,10.298218,7.864626
1081,basophil,9.981857,7.17765
1082,basophil,8.871046,6.662487
1083,basophil,7.5645494,4.488214
1084,basophil,9.96897,7.30816
1085,basophil,8.976119,6.3756785
1086,basophil,8.543507,4.883704
1087,basophil,6.9746013,4.186818
1088,basophil,7.773152,4.4806147
1089,basophil,8.586167,6.6893764
1090,basophil,10.400973,7.703386
1091,basophil,10.167599,7.1657157
1092,basophil,7.4481096,4.8102713
1093,basophil,6.6572127,4.241642
1094,basophil,7.5669637,4.890845
1095,basophil,9.275613,5.7894764
1096,basophil,8.585457,6.804892
1097,basophil,10.568824,7.4043064
1098,basophil,9.789969,6.6777396
1099,basophil,8.830512,6.76995
1100,basophil,10.064269,6.990204
1101,basophil,9.5604315,7.481123
1102,basophil,8.021816,4.7956405
1103,basophil,8.1950865,4.943214
1104,basophil,8.515953,6.053288
1105,basophil,10.127742,7.1215873
1106,basophil,8.257047,4.900286
1107,basophil,10.158243,7.1508927
1108,basophil,9.356411,7.3751435
1109,basophil,8.779777,5.2724404
1110,basophil,10.131939,6.8012967
1111,basophil,9.104177,5.4692736
1112,basophil,8.788793,5.427948
1113,basophil,5.0004354,4.458971
1114,basophil,8.717614,5.097192
1115,basophil,8.995198,7.1600785
1116,basophil,7.8763943,4.798979
1117,basophil,8.729262,6.812061
1118,basophil,8.852573,5.380887
1119,basophil,8.240572,4.9456744
1120,basophil,7.521359,4.588297
1121,basophil,9.168516,7.392021
1122,basophil,7.788016,4.7633643
1123,basophil,6.0701327,3.9178174
1124,basophil,6.124836,3.9618218
1125,basophil,7.056913,4.7264433
1126,basophil,6.091033,4.0184054
1127,basophil,5.988404,3.883393
1128,basophil,8.665937,6.611848
1129,basophil,8.021623,4.899561
1130,basophil,9.093103,6.289823
1131,basophil,8.691894,5.361801
1132,basophil,9.2370205,5.936182
1133,basophil,10.268559,7.212741
1134,basophil,8.210657,4.8690867
1135,basophil,9.865597,7.293339
1136,basophil,6.7631273,4.2225485
1137,basophil,7.83741,4.771918
1138,basophil,7.356312,4.7653813
1139,basophil,10.126428,7.135095
1140,basophil,10.196745,6.978215
1141,basophil,10.360274,7.630591
1142,basophil,6.360115,4.4745283
1143,basophil,7.9274244,4.8356624
1144,basophil,8.882722,5.673338
1145,basophil,10.500048,7.50657
1146,basophil,7.6778965,4.495405
1147,basophil,7.9842405,4.79643
1148,basophil,7.7434735,4.733543
1149,basophil,7.597446,4.5993376
1150,basophil,8.967463,5.445862
1151,basophil,9.73898,6.619456
1152,basophil,6.0716267,4.097591
1153,basophil,8.829461,5.333617
1154,basophil,9.008452,7.3665648
1155,basophil,8.681637,6.1614103
1156,basophil,7.411704,4.529536
1157,basophil,7.013044,4.805101
1158,basophil,8.579141,5.1724405
1159,basophil,10.0361185,6.759227
1160,basophil,7.9015145,4.8222437
1161,basophil,9.952987,7.2657485
1162,basophil,9.971521,7.079447
1163,basophil,7.8603277,4.7397118
1164,basophil,8.449439,4.937916
1165,basophil,9.936192,7.1226635
1166,basophil,8.414493,5.1552343
1167,basophil,10.139398,6.9078426
1168,basophil,9.242385,5.56986
1169,basophil,8.546713,5.852491
1170,basophil,9.216551,5.4832854
1171,basophil,8.578083,5.1667614
1172,basophil,10.277601,7.3734336
1173,basophil,6.267063,4.0815854
1174,basophil,8.911997,5.2451787
1175,basophil,8.43383,4.982992
1176,basophil,8.813126,5.1884556
1177,basophil,5.8786516,4.044567
1178,basophil,6.109676,4.109711
1179,basophil,8.851282,5.468673
1180,basophil,7.502014,4.4546328
1181,basophil,10.221018,7.004265
1182,basophil,5.818195,3.9158134
1183,basophil,7.28218,4.5547395
1184,basophil,9.187218,6.26879
1185,basophil,10.155273,7.061982
1186,basophil,7.492758,4.625075
1187,basophil,8.727834,5.797792
1188,basophil,7.373168,6.3885217
1189,basophil,10.436548,7.674616
1190,basophil,9.222131,6.561431
1191,basophil,9.009607,5.3623466
1192,basophil,8.807923,6.000846
1193,basophil,9.673171,6.3299346
1194,basophil,9.555895,7.21269
1195,basophil,7.2061834,4.362662
1196,basophil,9.050209,5.388285
1197,basophil,10.078535,7.1742973
1198,basophil,10.144423,7.0639687
1199,basophil,8.845742,5.3755026
1200,basophil,9.566773,7.3331103
1201,basophil,10.182133,7.157668
1202,basophil,8.045741,4.7784066
1203,basophil,8.001118,5.930818
1204,basophil,6.5036993,4.255937
1205,basophil,7.879446,4.796092
1206,basophil,9.241127,6.3882527
1207,basophil,8.589332,5.2044487
1208,basophil,9.924141,6.4079814
1209,basophil,10.1557,7.023083
1210,basophil,9.039819,5.3619084
1211,basophil,7.743943,4.6679745
1212,basophil,8.511671,5.316276
1213,basophil,9.885181,6.930904
1214,basophil,6.966138,4.2984223
1215,basophil,8.444778,4.9084673
1216,basophil,9.01969,5.3181624
1217,basophil,9.022137,6.138235
1218,eosinophil,9.365681,6.3504467
1219,eosinophil,8.968452,6.414948
1220,eosinophil,8.331446,5.099891
1221,eosinophil,9.319973,6.081994
1222,eosinophil,9.625742,6.2749853
1223,eosinophil,8.70903,6.768507
1224,eosinophil,9.507326,6.855924
1225,eosinophil,9.907703,7.141322
1226,eosinophil,7.451159,4.541952
1227,eosinophil,6.0947943,3.9997323
1228,eosinophil,9.569097,6.5251956
1229,eosinophil,6.6270957,4.7176247
1230,eosinophil,9.794172,6.2971225
1231,eosinophil,6.473502,4.242326
1232,eosinophil,9.996214,7.1476994
1233,eosinophil,10.157187,6.9251227
1234,eosinophil,8.564312,5.135948
1235,eosinophil,6.4932427,4.3821034
1236,eosinophil,8.877536,7.102044
1237,eosinophil,7.266863,4.7532897
1238,eosinophil,8.595092,5.614019
1239,eosinophil,9.381176,6.5214453
1240,eosinophil,7.2316613,5.4720354
1241,eosinophil,9.295254,6.5840974
1242,eosinophil,10.243629,6.9626765
1243,eosinophil,9.085412,6.5651064
1244,eosinophil,8.88505,6.184818
1245,eosinophil,9.58051,7.132614
1246,eosinophil,8.108681,6.8266892
1247,eosinophil,9.169151,5.565519
1248,eosinophil,10.266483,7.008418
1249,eosinophil,8.857086,6.0831833
1250,eosinophil,8.905191,6.6361203
1251,eosinophil,8.756179,6.262548
1252,eosinophil,9.698563,6.37088
1253,eosinophil,8.709382,6.7076445
1254,eosinophil,9.22931,7.0345016
1255,eosinophil,9.600533,6.347142
1256,eosinophil,9.95524,7.049135
1257,eosinophil,9.778943,6.4489493
1258,eosinophil,8.218093,4.967178
1259,eosinophil,8.880879,5.7411675
1260,eosinophil,7.7289248,4.5771337
1261,eosinophil,8.92238,7.5621634
1262,eosinophil,8.664115,5.595592
1263,eosinophil,8.64003,5.5597477
1264,eosinophil,8.819615,5.7291107
1265,eosinophil,8.06152,4.892346
1266,eosinophil,9.238936,7.0797553
1267,eosinophil,10.148848,7.221014
1268,eosinophil,8.132842,6.7608533
1269,eosinophil,9.922476,7.106599
1270,eosinophil,7.511926,4.577473
1271,eosinophil,8.031519,4.9156017
1272,eosinophil,9.823992,6.3800325
1273,eosinophil,7.636147,6.547455
1274,eosinophil,9.430349,7.176362
1275,eosinophil,8.683077,5.6313834
1276,eosinophil,10.040223,7.1786633
1277,eosinophil,9.221508,6.8096156
1278,eosinophil,8.001927,5.9128547
1279,eosinophil,8.928002,6.134338
1280,eosinophil,10.2597275,7.0514665
1281,eosinophil,9.202097,7.6075993
1282,eosinophil,9.044737,6.2142515
1283,eosinophil,8.6531515,6.544932
1284,eosinophil,10.0326605,7.1283803
1285,eosinophil,7.8949685,6.713626
1286,eosinophil,8.532087,5.4411554
1287,eosinophil,9.561086,6.437525
1288,eosinophil,9.357641,6.018299
1289,eosinophil,9.363096,7.015148
1290,eosinophil,7.84791,4.7290077
1291,eosinophil,9.668145,6.6418023
1292,eosinophil,10.129877,7.0826006
1293,eosinophil,10.214239,7.054368
1294,eosinophil,7.9019723,5.019207
1295,eosinophil,10.031118,6.9363422
1296,eosinophil,9.59022,6.4673543
1297,eosinophil,10.188593,7.154391
1298,eosinophil,9.782479,6.5722156
1299,eosinophil,10.208132,7.178745
1300,eosinophil,8.781489,6.574038
1301,eosinophil,10.182461,6.9027495
1302,eosinophil,8.909474,6.1319447
1303,eosinophil,8.2964735,5.136468
1304,eosinophil,10.29368,7.212746
1305,eosinophil,8.253139,4.8724947
1306,eosinophil,9.492862,7.1477594
1307,eosinophil,9.971467,6.652058
1308,eosinophil,7.9744844,4.7776546
1309,eosinophil,8.380078,5.896622
1310,eosinophil,9.256431,5.523036
1311,eosinophil,8.072398,6.096645
1312,eosinophil,10.12756,7.325309
1313,eosinophil,8.713495,5.0592403
1314,eosinophil,8.665281,7.8314977
1315,eosinophil,8.124642,5.6428533
1316,eosinophil,8.004835,5.11186
1317,eosinophil,8.853373,6.7576537
1318,eosinophil,9.677351,6.5708885
1319,eosinophil,9.998991,6.609946
1320,eosinophil,8.634291,5.345209
1321,eosinophil,9.793984,6.43726
1322,eosinophil,8.641913,5.452939
1323,eosinophil,9.031426,5.393916
1324,eosinophil,7.171155,6.237321
1325,eosinophil,10.130195,7.1097636
1326,eosinophil,9.64855,6.5206456
1327,eosinophil,9.932164,6.6390834
1328,eosinophil,9.278733,7.0050573
1329,eosinophil,8.831836,6.307195
1330,eosinophil,8.946026,7.0668354
1331,eosinophil,9.74194,7.026344
1332,eosinophil,8.955942,5.489078
1333,eosinophil,9.752513,6.6598516
1334,eosinophil,9.833923,6.973044
1335,eosinophil,7.6260257,4.970507
1336,eosinophil,9.776835,6.5216374
1337,eosinophil,0.33673543,4.910413
1338,eosinophil,8.756057,6.8552275
1339,eosinophil,9.019072,6.606152
1340,eosinophil,8.388573,5.2001033
1341,eosinophil,8.55893,5.6381707
1342,eosinophil,8.461813,5.6119637
1343,eosinophil,10.233041,7.116541
1344,eosinophil,9.815313,6.854619
1345,eosinophil,8.66853,6.726452
1346,eosinophil,8.9628725,5.6677756
1347,eosinophil,8.665601,5.4437675
1348,eosinophil,5.8806047,4.4137216
1349,eosinophil,8.251786,5.423643
1350,eosinophil,8.951757,7.265792
1351,eosinophil,7.962632,5.0763793
1352,eosinophil,9.723366,6.697208
1353,eosinophil,9.567047,6.8761706
1354,eosinophil,8.118569,4.679052
1355,eosinophil,9.655964,6.52445
1356,eosinophil,9.565509,6.419905
1357,eosinophil,9.140685,6.443831
1358,eosinophil,10.092809,6.942374
1359,eosinophil,10.203886,7.2891235
1360,eosinophil,7.810706,4.8285046
1361,eosinophil,9.03393,6.278006
